X11005	X24008	X36001	X04007	X24018	X11002	X03002	X20005	X56007	X28006	X16002	X24001	X09008	X28024	X26003	X12007	X43004	X16007	X65003	X19005	X01007	X08018	X15006	X33005	X10005	X37001	X19017	X28021	X43007	X09017	X22011	X27003	X26009	X64001	X36002	X24017	X06002	X12019	X28044	X63001	X28032	X28008	X16004	X01010	X08001	X15001	X15005	X28003	X28042	X08012	X04006	X31011	X28043	X43012	X49004	X28023	X16009	X31007	X28047	X84004	X62003	X20002	X48001	X25003	X01003	X28035
TLX2	0.853261327834231	0.831444730061295	0.854786887846769	0.822948713804909	0.865532931556802	0.800918679870968	0.823380324995465	0.848684596425409	0.871657802606842	0.795453815673519	0.855732998033702	0.829055272773884	0.884056663718173	0.848616574670387	0.847213154715991	0.847374921043423	0.869916207317499	0.857120881101921	0.85477449479677	0.855807129697844	0.862369521721158	0.802461764599337	0.875360580473951	0.87244182671913	0.717921848216125	0.833270069719787	0.838990683417136	0.881358703860876	0.812866910630328	0.854445976376758	0.844789603950029	0.842651495892978	0.885169077784075	0.831549147956589	0.801057239586061	0.867205971889301	0.848121522570712	0.872798866728263	0.867937104937238	0.754771175857988	0.839371650924432	0.794917322105307	0.85579295150108	0.895169840877319	0.838926534335214	0.854377956346483	0.883922624408613	0.850760723449151	0.813310210458278	0.829106361229918	0.877131853456227	0.841998566672444	0.856816707313119	0.849187774507179	0.852258527697611	0.822856660818996	0.883304314219585	0.824614302710071	0.827583581938609	0.791609641007082	0.858712979325753	0.859177302775477	0.844983991891142	0.843180595177079	0.881161514950389	0.87681950056178
PRKG2	0.479675337153942	0.511355704667629	0.483470602653434	0.416534704333735	0.501060292664035	0.52885451023963	0.445470764006526	0.454691941769817	0.427867247771436	0.551221227116445	0.437981141672316	0.448757843422738	0.455388413273467	0.425230051838061	0.420850639741581	0.46393126459987	0.500417316630501	0.45696755477659	0.4804272213945	0.462473579942411	0.448904436422734	0.489303621456248	0.461880838585927	0.453096091966262	0.591594731613261	0.479863126793849	0.458643625973975	0.414401731007875	0.461011545427125	0.466697600946831	0.439003300569812	0.484943309808056	0.500033510274177	0.449073596499957	0.472023886661585	0.456135984198244	0.443556896530209	0.454199891909018	0.445632192424761	0.541775180915762	0.451047279423059	0.502368693300074	0.537076078678922	0.436282347644872	0.429739807000335	0.497682293378798	0.438617494196834	0.471734500408869	0.448261972524652	0.43356612263025	0.426222681315241	0.439991866498731	0.433496014023239	0.438916655000104	0.483758607029145	0.44885121972491	0.43297534932076	0.55842557396659	0.465957047176428	0.434505775110743	0.47867688842636	0.420217986372731	0.464760758088097	0.458299412338686	0.453417982912956	0.41162535205114
GNLY	0.80363522600443	0.89221461582243	0.69036670751727	0.733440304635185	0.921988801248157	0.714181633200392	0.910753947361877	0.681226860597193	0.736922804189492	0.718879141596145	0.826197719707169	0.867068247011265	0.985011876184304	0.931154117950657	0.753409742337929	0.972363138549341	0.754641290590581	0.749179744952494	0.745804174817244	0.997007394621548	0.715208581599197	0.818268082262149	0.78415494559574	0.704239965160159	0.896537402862839	0.78900875682505	0.773191742931043	0.867257413517423	0.73447443236536	0.998343820111166	0.829604115502585	0.863567662079694	0.807799739757093	0.818049233121661	0.838543931335028	0.846838544352936	0.809897224058759	0.765338636089101	0.749092231856915	0.666318999530134	0.727194885322776	0.721985231897169	0.749925468811886	0.847455669839986	0.865413526646616	0.760183605419482	0.798694101343343	0.849761876227966	0.762441464197987	0.967256945693749	0.903142411443171	0.836891774175617	0.830423188545718	0.716291576413661	0.761757926035052	0.704684444913527	0.862871867457913	0.781377794011504	0.810069258642379	0.811607137010904	0.97831874184723	0.761326026904307	0.770475790866323	0.748252093371589	0.754590210244742	0.796034131582288
IFITM3	1.11344500168797	1.13436191435686	1.11471207003626	1.2011440778629	1.13440214987781	1.13054848390984	1.16265174093341	1.05650702634014	1.0646015267916	1.18077899639869	1.14643503347362	1.11422824621086	1.18870748901926	1.13774951825096	1.2086058582386	1.12489046385663	1.1831240147842	1.07812855194283	1.17515561075097	1.1007385697516	1.02645612153945	1.02808063679719	1.03319775806266	1.13140176871124	1.11543857144439	1.07669448599355	1.04859757272419	1.12356328327746	1.12120104496073	1.1995238560384	1.1181788119143	1.2247098336844	1.08637674567548	1.17987766091748	1.16157339016931	1.16731598521677	1.04095598824141	1.12752969506208	1.15061074869528	1.0524775526168	1.08169379438241	1.08894763571307	1.06426586030527	1.15422066847995	1.1716974651983	1.18936041900271	1.14311390814312	1.07311151769344	1.08659468309441	1.05709096280466	1.06252989836706	1.21238593576717	1.19202410855085	1.12071725525315	1.09210537009715	1.11790103896134	1.08609017636543	1.13323509640821	1.10442721035859	1.19715219351149	1.12479224260417	1.18638708582861	1.19426286217463	1.1258009632888	1.17501276916207	1.11054406295723
ERLIN1	0.606293327975749	0.616664877048774	0.625329026718803	0.640972847147898	0.63543811107151	0.623586396930054	0.607879570389002	0.583410805598719	0.619197210104857	0.639087877360273	0.597805552580091	0.59302833967782	0.611567826609785	0.643313897280867	0.584754468619995	0.561968778278477	0.618189177112721	0.657311219849148	0.608228542848326	0.623949013338408	0.684704867602135	0.594651526337023	0.645659600032747	0.655857783744356	0.665494039661389	0.63390564650359	0.595358424267966	0.630506563455102	0.608354884552674	0.590138154629415	0.598870019105816	0.604350938226923	0.691684907077569	0.577654622851962	0.575044862916439	0.608841655866474	0.617291322885583	0.654149338609116	0.605964190919079	0.63573507664145	0.627544842347408	0.635145691609929	0.664578076515889	0.607565659045636	0.586094036099674	0.663483070082799	0.577220729990856	0.61663343781987	0.613942351979285	0.585845873247128	0.701714589234553	0.586023871498482	0.577702315766071	0.582451813588009	0.612717549205367	0.584690918788195	0.691035801792	0.626718835651123	0.583988694852336	0.655489983533589	0.607999604866769	0.658857147309451	0.644141834766065	0.610113052825427	0.58398715561964	0.675015212202187
RABGAP1	0.898096907429265	0.885491990969023	0.794653998883358	0.919223402612222	0.806589813879659	0.891692198578104	0.905673482415834	0.930694749304807	0.863556840052852	0.884113936721557	0.838262493475069	0.861745487631746	0.83711619838832	0.87566742963238	0.891705481155577	0.841246458088847	0.885851465945658	0.862325989891381	0.880053557740598	0.798506710783084	0.818091637139722	0.927338562521242	0.700694334401469	0.745574914624501	0.922764488071234	0.830068690542408	0.884116513018438	0.830989233505623	0.876827923273047	0.898424361114654	0.845269331680073	0.902536722002665	0.763720431661922	0.935598452011286	0.877448610877362	0.784596690661239	0.906677711194899	0.820246138751317	0.920667918217041	0.897395611676704	0.933000542575872	0.889133135663047	0.799373467017004	0.755696342114425	0.898612473472528	0.883947521463843	0.856033378833325	0.871803166402297	0.893604087193084	0.88364188669248	0.730056468610177	0.85034407084473	0.895815584248824	0.893799863874396	0.821673165239596	0.927116361317371	0.717723255169618	0.832966629377525	0.868047008256865	1.00323726786511	0.85737799723192	0.768821584021466	0.782247101950096	0.89185320918966	0.859590951296777	0.813728947801106
HMBS	0.704197074792988	0.744321502349386	0.724216004694832	0.893500152438384	0.725588252808353	0.71223826279847	0.682569926219095	0.804447819136311	0.844402088956218	0.683963242400089	0.887685973771383	0.701391908001385	0.719091488897627	0.721026999684163	0.745472615305145	0.729482955792918	0.721996215404074	0.818001270160683	0.71768016343638	0.795912777715915	0.717725021574135	0.729733322866991	0.74353518263324	0.725112475349898	0.666636520098312	0.803157203995084	0.724753051813413	0.706741112430106	0.782600088963971	0.724373347981983	0.731082889205313	0.713838313408169	0.782396753251304	0.703359164286185	0.916540358410671	0.71396490240585	0.719926292919595	0.730764994089769	0.726572901296097	0.745471871265903	0.716736651086091	0.764831531041463	0.71685236910964	0.740579907077684	0.713581690560325	0.682651985335779	0.711111434124667	0.700520567011068	0.714742121779275	0.691480359122469	0.712923241239065	0.694471601924354	0.8004226839276	0.723274280425957	0.693572660267396	0.735647698431786	0.744588547403134	0.747724764714694	0.714601037603703	0.680786937812156	0.744152800248511	0.70731912921839	0.742485868225296	0.713811703541764	0.756926388227959	0.819977151186928
EFCAB14	0.945430622296086	0.809926036482837	0.68998892135403	0.83109278171997	0.790229978930154	0.913981918002186	0.847542314118425	0.972218293630948	0.926929283664549	0.872177938326382	1.02126614125876	0.763091196349787	0.749998849285144	0.92978055989737	0.903523873498316	0.83962911908575	0.814296374393801	0.932443074544983	0.985500148278677	0.80617452366983	0.901500671350273	0.839861629149614	0.884954366478309	0.825134068565369	0.922952970067337	0.880994973533532	0.889485396062623	0.865160337125169	0.805690772820041	0.875243107852032	0.827373267328343	0.827026041395229	0.837311899862347	0.832663674255638	0.881119612343093	0.719205461948474	0.832462153633709	0.746718195170945	0.914180683187452	0.891621620724291	0.844604258612906	0.958016590924496	0.792690261465172	0.886186480869705	0.887492744740802	0.818915823876365	0.771916943910325	0.844477882851789	0.858043525016446	0.85661768512422	0.764497399076364	0.872937920588244	0.869864400416049	0.882748008011467	0.924590399781162	0.932988557235131	0.781390013818063	0.831431318182804	0.945929156129992	0.861342899449311	0.827621263472048	0.837189229754904	0.797179047323658	0.823418618856228	1.02791660396804	0.867815649404889
B3GALT2	0.403381402854388	0.478981910591648	0.412941217573257	0.416626770655372	0.415047820098883	0.439055021467426	0.391331296535705	0.385988836626375	0.426889627316998	0.504563344569585	0.39979718493764	0.420917009603281	0.423690199861431	0.414672934386607	0.410220029233828	0.439378801982593	0.438644679492334	0.424886550008174	0.431138367821968	0.411456885365147	0.404363633495422	0.414866883814149	0.430978972146929	0.430397472434354	0.512385026603859	0.413026899965979	0.401310211632415	0.388674716320641	0.43146878331374	0.403790765225608	0.418444650681269	0.416835784265945	0.44732737505601	0.417764357955914	0.403065108788637	0.410631221727677	0.451217625692667	0.428637087269298	0.430559369068582	0.462790729060401	0.414063053925203	0.4370323527004	0.478610601273128	0.431522041534585	0.399807381722952	0.377690757968401	0.408916658378785	0.412590237900047	0.454306210864165	0.445777402507538	0.450026888897355	0.419060281055482	0.441338563885293	0.404484734891305	0.434878632718416	0.409385206370336	0.411352876780051	0.442622923947853	0.452596295901901	0.397096480167338	0.402798132373622	0.397950479120827	0.432463313468329	0.39918079709663	0.442544983711731	0.412262858043989
MRPL28	0.740082100565954	0.694778072625108	0.964571600565026	0.762887731235647	0.804277959492956	0.741759516123967	0.74376448938913	0.77907825219615	0.780371984026877	0.690433559798351	0.758113496986037	0.783028756386321	0.959197325167257	0.805117040333693	0.740763844081012	0.806217613524836	0.815934656471822	0.738063309273166	0.761513635840747	0.818141942010631	0.779891850489975	0.790386044137578	0.899275461728765	0.899836908086692	0.633193691259623	0.812492037282465	0.703112408208229	0.948331047469758	0.738334046771775	0.768386763234403	0.766857607777599	0.76151802925051	0.85557857344244	0.786209021146695	0.784833558996399	0.872801279347828	0.791628699484134	0.761696445064359	0.803840853174614	0.69742677085264	0.768016715731904	0.715305607620166	0.806345863380647	0.942321798854451	0.773063596045569	0.788473579199287	0.831938065793384	0.782709556602929	0.725310279781898	0.754298460768164	0.893161937948412	0.760782223215223	0.767150848460391	0.768411331885338	0.760891337371961	0.881748256177797	0.869523880185488	0.728312781109453	0.816136439989042	0.704320299655932	0.799721743265978	0.897385139025891	0.820513041195017	0.759617511970928	0.772241553295821	0.892712251056809
FGA	1.01998172202698	0.939269211746539	0.977071885385458	0.847187157446783	1.00782201575944	0.944758751350839	0.873508389948289	0.943332438382863	0.8409506555875	0.971807685741416	0.864010557900955	0.901278726818495	0.821826643334245	0.777022522992797	0.935511568827357	0.965780097691866	1.04978380465438	0.856243241325066	0.983013106844767	0.92072264134666	0.907602561120351	0.989403770478608	0.760178719985885	0.690429530245028	0.868499354467128	0.973710493965847	0.905655982789472	0.708286758728447	0.993259639385497	0.955080609321616	0.891271838013406	0.980652069872753	0.704219724528027	0.900778019305945	0.934917648913955	0.730601175051613	0.949681245822741	0.952162955548115	0.875825217598035	0.919956626262916	0.953731520184743	0.911541885297848	1.0120778790282	0.753884076724171	0.918185380589384	0.91098636810957	0.877514305861407	0.99512924290859	1.00140820812551	0.838871112991133	0.741930589554504	0.864535123325927	0.90452543639555	0.937855057703268	0.922970146443291	0.92396032903687	0.738840066320623	0.97954120724379	0.960001337742646	0.884174509018155	0.991593918693261	0.743529953570314	0.993194237363851	0.959144421552726	0.930005725928439	0.72618532006764
DOK4	0.616712142128172	0.575013082210846	0.632640246501152	0.602310144923846	0.64297238579426	0.522900267591333	0.635331766395085	0.640249482135928	0.645604593783194	0.577746434561024	0.624686372754178	0.631421839133384	0.683655167247994	0.631113088447551	0.631334348229886	0.638853358151369	0.653653689847619	0.62901113503979	0.613639493119715	0.64728254669705	0.64605561115596	0.625284931463012	0.722192754353442	0.659566240289746	0.549235808198647	0.621940308012632	0.557970913805518	0.664742682530226	0.615197887265512	0.638419047390859	0.608532419243358	0.632875377843947	0.685989363832563	0.626341721968824	0.626380494963882	0.697510099798222	0.659582274336672	0.647963646191831	0.634582949123161	0.572519898475302	0.622492744540375	0.55463418921946	0.633746570809429	0.716410612518011	0.625386432635433	0.619686539613603	0.662995859260319	0.652832890149732	0.63378220925057	0.674386994306225	0.706836262747247	0.627795837134075	0.631986916428162	0.632192155558988	0.630155993204357	0.626600481715451	0.708174987659121	0.585402979159389	0.5742312418811	0.582407763762896	0.661074413661409	0.654284405472597	0.67259441142048	0.647700244294482	0.64032850784873	0.66860109312987
IRF4	0.760491257870813	0.629947950886863	0.901797274750162	0.659388050222462	0.704560736267432	0.542496895201006	0.653345396919641	0.572732881962605	0.585030715664006	0.621614581897088	0.5809569163688	0.938026359486657	0.633835727285967	0.606315801824635	0.742103894326314	0.950870342817314	0.62086826162766	0.54655396944772	0.591456779165314	0.671294358135653	0.623933429526063	1.03850940694747	0.624869606318406	0.576463678086664	0.588755486428602	0.587145433176098	0.613072243059451	0.668379105220547	0.879610356691277	0.772912494372652	0.748141793040806	0.616001970502168	0.598069788925769	0.848682969345466	0.603710576507704	0.654216634341055	0.667301446033663	0.916611793337721	0.632136961663693	0.690646042973418	0.653542828190237	0.553848539357549	0.639723484994559	0.641192307004145	0.796697205409327	0.646659057446818	0.676105803109985	0.928012352077024	0.810869887213376	0.700610474815062	0.681626859532455	0.747013273862352	0.82485667530696	0.743295082090531	0.618964315146547	0.629927860386588	0.613935004364466	0.591747794978053	0.901913386900112	0.650916447673943	0.838439007648775	0.701047078516797	0.725020523162463	0.787926980522829	0.59912045571495	0.703642181092609
HLA-DMB	1.0237889966938	1.04804590938411	0.975400637899839	1.07606751784892	0.976603403817052	0.883970946871465	1.0157221773494	0.85625995604678	0.846003905652074	1.02117633168816	0.853431875968525	1.07893523213967	1.0403707399137	1.10491533739878	1.04417161109869	1.03816533370038	1.04323217052367	0.814558542973597	0.859834535481313	0.955225879014537	0.835157081950211	0.934528792523905	0.793692191627033	1.04876360543889	0.899080624987091	0.813627822221738	0.783312193431054	1.08192879801598	0.930933066358939	1.09695631974366	0.987699924101144	1.06010836473273	0.809923917453387	1.10852810140224	1.00528991860336	1.02477011233138	0.903859672469596	0.979384966581471	0.983260584522398	0.934396850760817	0.944873031646418	0.801002480035991	0.942735467096916	1.04367291357985	1.02625301032678	1.01692760886613	1.04608274222414	0.968484526701518	0.957952470828663	0.981518656110467	0.933926294546743	0.957283590118606	1.02289176308366	1.04405260148702	0.836185675503385	1.04063932805211	0.94405626508795	0.914877861795448	0.992644677273025	1.10739264312229	1.05897289703579	0.936491835340818	0.909915423177028	0.940929827573168	0.85420500298751	1.0065103561571
ST3GAL5	0.787230614573749	0.829999628752008	0.735233219436298	0.845739824071583	0.73903156248206	0.829648637149202	0.811392651483554	0.877603326844626	0.779083667452768	0.768959978454591	0.752297387692873	0.735863582419943	0.752226080339712	0.85347478450332	0.814037454976754	0.885727283847178	0.77780916481011	0.780027520447318	0.720131852458954	0.731094974616383	0.74475326622043	0.801809812773491	0.843666454730947	0.735341969813489	0.803096075560361	0.719519476194319	0.84065784552402	0.810440709961033	0.77812772019313	0.795088446343313	0.777833480545455	0.779323118359521	0.822980455387734	0.840073461257191	0.826627541873245	0.811486300618421	0.84644886827521	0.782270493242148	0.790945109382118	0.835692233616681	0.692563086420846	0.820441304789043	0.682859469458488	0.809747165482491	0.813615353309142	0.874964754219644	0.784886545160721	0.727308321857993	0.84665976282342	0.758803979266538	0.738932585974926	0.78920941418458	0.754851124425544	0.738468259915833	0.761624565842047	0.710426484302261	0.782255081118373	0.722644448244426	0.778431839841602	0.748485989537708	0.78001362634449	0.842785065257479	0.750332703832814	0.878755276752856	0.741359456485848	0.89351916084674
NECTIN3	0.476871581045901	0.513091795164809	0.467254209003363	0.433068954677148	0.507699843974195	0.50779820135608	0.455664479268775	0.449217384627274	0.518132358280594	0.553445237890104	0.55772944458125	0.466555346296103	0.456047539059864	0.466774762741594	0.465941553593187	0.473225356589063	0.477566981833448	0.625095960665352	0.582420177144441	0.459854660461719	0.481272640077164	0.493999596149078	0.598887747856452	0.463840203367547	0.548118670632933	0.473407280113454	0.532784454455902	0.431653221146587	0.478653668985552	0.486321833467113	0.452530245784838	0.458547252824265	0.490728532164057	0.488683993831889	0.456238142639506	0.469815984660214	0.489431355002699	0.483276548203762	0.473453047639324	0.518458473493548	0.4910689455925	0.558768250026164	0.533599431138713	0.449238728253688	0.454284396299573	0.517809222170025	0.468489935453594	0.50152418580037	0.507457089276816	0.490971242042483	0.484615186314036	0.488428923970365	0.470226259204364	0.494029504582637	0.645661939397189	0.448295266503508	0.475495617965337	0.497908916306322	0.461576231236556	0.463598284441977	0.473596545789058	0.485296919921173	0.472186545810479	0.499239474493553	0.484385536656478	0.45350035127565
STMN1	0.89677357271433	0.96579684801775	1.00956432912558	0.99386864585798	0.965261857129878	1.01223447165003	0.945249448646246	1.00464045083964	1.02699983039653	0.959111560256283	1.00891272188936	1.01780320016962	0.986170012832239	1.03420388606036	0.989519097834743	0.950986447373819	0.954766424813482	1.09742695892067	1.04175885870454	0.952150152965477	1.06393828053715	0.995346722268948	1.0262437351302	0.998909862523673	1.02762802880985	1.08647190557255	0.989920782994798	0.95905343745366	1.02968452030117	0.905327411802001	0.919691413437887	0.96465234856137	0.996947069978231	0.932111035099585	0.962805987708414	0.917694580914515	0.986249256388801	1.08717505053443	1.0082103172335	0.936391685639107	0.967741802188696	1.03631661334493	0.943283819825198	0.897868883154087	0.982037900421804	0.96381624311068	0.955244637003336	1.02024649884518	1.01978650474678	1.08912802201368	0.92886526164055	0.993666429844431	1.00106071619839	1.00408800423147	1.09322748886462	1.02473381524685	0.988053106666982	0.938456552445591	1.00349170305029	1.00304408299418	0.989370753536827	0.926192144756805	0.972203010665372	0.944433889771005	0.974716473270955	0.998393610131625
CCNE1	0.524774532857757	0.499557181445993	0.545745835007783	0.582104587038359	0.538159590770712	0.479293989093886	0.549468035481724	0.586199976573724	0.583798763549529	0.485507614356539	0.523174416208627	0.546546189869672	0.541569152816137	0.51587026339694	0.561920082891576	0.525146609025871	0.540148038913559	0.567186587621051	0.526960689173889	0.555104870145466	0.583469181419428	0.547301738436468	0.671945255726102	0.53449684290311	0.482140466668312	0.611374527191285	0.506423135757942	0.558603876359459	0.578069691874761	0.53478818836018	0.573029595716553	0.534031233247407	0.511019310753475	0.526861954866689	0.582502958481424	0.545789625141162	0.551858772411636	0.576385880122575	0.558531997433349	0.484979543411568	0.562603366128431	0.505077556703408	0.587311276171007	0.55808363801231	0.546579322251693	0.561034214830228	0.579369309462082	0.557343951134618	0.540419577771113	0.586455803689793	0.591215304497938	0.571197527050287	0.569982739389396	0.546448800521161	0.506629507962038	0.53606852742496	0.551471819299519	0.502136226059835	0.536386251588369	0.52414278951089	0.560774533308604	0.577417776154548	0.549912978677848	0.545454581869342	0.544965017726009	0.585648822691565
TPBG	0.56546655896317	0.572551187925469	0.756949579764064	0.57007322824535	0.632483837369223	0.55438187666113	0.69146051547137	0.590737382042254	0.586843291502985	0.527790993049535	0.582036330819797	0.575430997207477	0.584600052151384	0.575445740844956	0.640974182027818	0.639352821093415	0.60157910282304	0.562202754595372	0.554066133346966	0.685455384941053	0.608496070748112	0.580759429648247	0.63289273334693	0.691732100887176	0.555067625379622	0.601234147381326	0.568197044969248	0.546098292008109	0.564845795044696	0.646732428283012	0.642349513319628	0.576582561244908	0.610796975512691	0.547699375416537	0.579309542194994	0.747715557145361	0.643164795712486	0.665621985610099	0.570035149321272	0.630722802330607	0.613130190290541	0.522058987840511	0.714015133068246	0.627559238958668	0.561606184827659	0.592125660896054	0.637020267048129	0.61949993691466	0.597580624097657	0.573538570545424	0.617972164880345	0.615470460901475	0.562305776031035	0.602443585201222	0.587622200716453	0.556758930034883	0.628124349265255	0.662865352053741	0.57317214566837	0.561688386172631	0.602640904383964	0.563244688051631	0.590894507208988	0.575430213824458	0.624987969208656	0.618745337856993
TGFB2	0.518591920645456	0.50979161146921	0.581507864250927	0.503604619672295	0.523293558142477	0.496035046543158	0.477167381072605	0.484483636818889	0.489706560241193	0.532726623199645	0.496183227920904	0.49328023372818	0.509918967451104	0.502992458057499	0.466559069899952	0.521972695820858	0.502783458102482	0.47334497272557	0.51511466213475	0.510528101286405	0.528776192136319	0.507068411178829	0.551150379750422	0.436923545483388	0.486057544979976	0.489017859223303	0.449008299498489	0.447952421973117	0.490934636438996	0.491648175375874	0.481798894921759	0.535609617456921	0.502630407785483	0.542209135251418	0.471436009919407	0.502195168739604	0.519230708672737	0.495111376966263	0.483480510249524	0.519834587579321	0.468627783997439	0.478717664953381	0.609136966486873	0.48841897797771	0.461815042171849	0.50003779758396	0.498884743852545	0.520777023381309	0.53467857643844	0.526722042425522	0.51829285203585	0.497918511786494	0.477694928754603	0.511545825497398	0.482653266192275	0.525051052325542	0.488446552878496	0.510047568896396	0.46719924250061	0.48174458568029	0.503519778389303	0.473500704854355	0.520327836680594	0.501989885096165	0.507455729476446	0.494168310904814
SMIM10L1	0.809498281631228	0.801032039115714	0.870491276712606	0.901069982963179	0.810970608330068	0.886263269293931	0.869305762493374	0.809129920096761	0.890179468653347	0.851475564552196	0.849329941633167	0.956279095656833	0.874402286950466	0.863605940860709	0.88116406169162	0.857564676075962	0.868754604970133	0.90246637143685	0.852659538051438	0.869894370551558	0.855662701004088	0.83674658473875	0.788520166585962	0.816987164031717	0.918226789425826	0.858394125166258	0.980662816420129	0.830423562610823	0.834032293460804	0.879464990942984	0.924348339412676	0.875694380022216	0.800944866541931	0.885985901250688	0.916106267509375	0.818287007416583	0.856888174606652	0.873688739746558	0.887621340432349	0.876977270833911	0.922518019293265	0.909462484049544	0.827905989535012	0.801092666755806	0.907461165344594	0.8408967347158	0.868830764512428	0.891037085589958	0.86224032757483	0.932952960970852	0.833376431747495	0.902143492414413	0.918166268593081	0.865957387717515	0.916129908152583	0.882311160870967	0.791770691177395	0.877567024279476	0.883333387159605	0.9952116372581	0.856427343623852	0.7921970108797	0.913805752554095	0.848898687245387	0.891547072540349	0.813235078562928
ADIRF	0.651263795637453	0.564329653063211	0.659003855618773	0.59911284912397	0.677469123889997	0.566096027523588	0.602972103819892	0.651548767433926	0.599777700557384	0.57819704754499	0.605487625501879	0.622885808683531	0.658044395136926	0.617957072295289	0.617061432747189	0.652873163038038	0.671341310692447	0.621220962170877	0.63294727812954	0.610994242450245	0.670692645901697	0.635568296319453	0.718049131599615	0.668089754839575	0.540249506386022	0.624739785771297	0.610790870538088	0.62112523697811	0.641588974506745	0.63871732897986	0.605462272444608	0.631150450595001	0.667106859254644	0.620206217727318	0.640349719036395	0.659012528481644	0.663446815657145	0.649431025505488	0.641158912199476	0.558777738245744	0.655984667633922	0.557236440064457	0.680313402778336	0.664016987500599	0.631324697640951	0.608169528682391	0.650426460263108	0.673600650144244	0.614237410503024	0.638852630300253	0.69881385907604	0.623382686899247	0.646959823391517	0.624530359696986	0.616967512859837	0.631029985379818	0.706024452075749	0.585144231680581	0.636560676978338	0.576359312954664	0.662434655378308	0.644325513649678	0.659810986543373	0.672740845671212	0.652545839012511	0.673525581765577
SKP2	0.670901134933602	0.697463186773757	0.738758643471652	0.675122740395566	0.71269227734185	0.694426025604412	0.677899923391996	0.730073293972051	0.740902603050238	0.685633568249262	0.70846980281592	0.693085460575288	0.731005139895665	0.681013371810364	0.680361490961723	0.703852393244327	0.725985058578254	0.717425449152503	0.700564222464061	0.700357707988864	0.742013026360856	0.718952031597957	0.752462861689124	0.761334463752543	0.727242956755134	0.725452616669572	0.725228476721655	0.714151349330438	0.712904026528087	0.691466018673934	0.701410925511591	0.679262077923662	0.705271315956823	0.700186859093624	0.696726309455548	0.712319624943155	0.71438540928718	0.716252571566535	0.693201119016841	0.667347297495773	0.690365773850218	0.708518039575239	0.699320221148923	0.69989401895663	0.701175587490083	0.725592620459381	0.730540268507405	0.729657833100073	0.704881266322995	0.708101340923611	0.705334932780606	0.697330555377389	0.712251258535818	0.737625463675346	0.713153098279909	0.72007920867495	0.731848260473495	0.699940568152862	0.71470970357071	0.671568173436055	0.710958720815599	0.727152685831924	0.698149751204794	0.684416293861902	0.70639064738214	0.732185523871223
BST1	0.617681449240507	0.571453216167311	0.559476657780346	0.644032894945586	0.574998054096761	0.622572422592605	0.608146481690009	0.548639450721084	0.635802781652209	0.688621202818759	0.613736536974599	0.594910192394238	0.548664832498373	0.577968895528018	0.673572058303081	0.596861642963229	0.589469639649636	0.5907425676647	0.628744580821599	0.619029735271291	0.564716742132124	0.574096954582805	0.579828085540231	0.574722238080977	0.635524007342634	0.632877368079707	0.610072226282039	0.541827894657906	0.583132949332823	0.62185308802605	0.63906478313715	0.668932277296506	0.627902968123432	0.552059215670559	0.647734843181813	0.618785367578248	0.559442750055609	0.604828634586089	0.636426200346428	0.613843648382023	0.656592220801717	0.616353781693566	0.576758884317352	0.583306451441826	0.661938621142042	0.545249380347217	0.583933277626228	0.565383716524567	0.628232008204407	0.53264222596061	0.578763931804005	0.635833821963849	0.627920424500576	0.602778066623517	0.647639357897295	0.555535714112247	0.615057130089638	0.645746513307614	0.599729530383006	0.597853956636744	0.59297167461343	0.604404721535414	0.56892123717584	0.655016720063784	0.600321066258073	0.61714227309163
CCL17	0.605528531091161	0.582555101789088	0.581023900785435	0.678359114353708	0.593474499466883	0.524438443148898	0.712805683244959	0.602721663884761	0.60422918321078	0.486884700406177	0.562415459664593	0.54397379582257	0.586727065430942	0.561612653489505	0.876495990629404	0.618778638911007	0.929535980702489	0.513705181713685	0.591703715265224	0.562118885531444	0.597821077555614	0.536266514862594	0.626243344525425	0.575477675285105	0.493280929957419	0.595223046868637	0.528439851557696	0.645752005262803	0.558519048140879	0.782952728789099	0.54238686867446	0.687179157860154	0.595081514241802	0.619521653699679	0.708076950037482	0.635508845767663	0.574889985851485	0.580148727610152	0.756715481940187	0.500066507170266	0.573124239473778	0.483275749710328	0.593425009229641	1.02961016625976	0.59632220335028	0.613473257030336	0.805397943940374	0.612824119263656	0.576088164610917	0.559629363027046	0.604196542106355	0.737991327534185	0.65339449836837	0.597885897520325	0.546259584431551	0.580908538489318	0.632572339475763	0.548987867970572	0.548647465619922	0.661614750725972	0.620078548638493	0.587861420182125	0.590577032700963	0.653412451699761	0.586191590291695	0.610860353877868
